set_boundary,context,trigger,query,reason
3,mall,burger joint,pretzel stand,trigger_not_in_context
3,mall,gift shop,electronics store,query_not_in_context
3,mall,pretzel stand,coffee shop,query_not_in_context
3,mall,pretzel stand,coffee shop,query_not_in_context
3,mall,burger joint,coffee shop,query_not_in_context
3,mall,electronics store,grocery store,query_not_in_context
3,mall,grocery store,gift shop,query_not_in_context
3,mall,electronics store,gift shop,query_not_in_context
3,mall,electronics store,grocery store,query_not_in_context
3,mall,electronics store,gift shop,query_not_in_context
3,mall,burger joint,gift shop,query_not_in_context
3,mall,burger joint,coffee shop,query_not_in_context
3,mall,electronics store,gift shop,query_not_in_context
3,mall,electronics store,grocery store,query_not_in_context
3,mall,electronics store,gift shop,query_not_in_context
3,mall,grocery store,pretzel stand,trigger_not_in_context
3,mall,electronics store,gift shop,query_not_in_context
3,mall,grocery store,electronics store,query_not_in_context
3,mall,pretzel stand,gift shop,query_not_in_context
3,mall,gift shop,grocery store,query_not_in_context
3,mall,electronics store,pretzel stand,trigger_not_in_context
3,mall,gift shop,grocery store,query_not_in_context
3,mall,grocery store,pretzel stand,trigger_not_in_context
3,mall,burger joint,pretzel stand,trigger_not_in_context
3,mall,gift shop,grocery store,query_not_in_context
3,mall,coffee shop,grocery store,query_not_in_context
3,mall,grocery store,coffee shop,query_not_in_context
3,mall,burger joint,electronics store,query_not_in_context
3,mall,electronics store,gift shop,query_not_in_context
3,mall,pretzel stand,coffee shop,query_not_in_context
3,mall,pretzel stand,coffee shop,query_not_in_context
3,mall,burger joint,coffee shop,query_not_in_context
3,mall,pretzel stand,coffee shop,query_not_in_context
3,mall,gift shop,burger joint,query_not_in_context
3,mall,electronics store,coffee shop,query_not_in_context
3,mall,burger joint,pretzel stand,trigger_not_in_context
3,mall,electronics store,grocery store,query_not_in_context
3,mall,electronics store,gift shop,query_not_in_context
3,mall,electronics store,gift shop,query_not_in_context
3,mall,pretzel stand,grocery store,query_not_in_context
3,mall,electronics store,pretzel stand,trigger_not_in_context
3,mall,coffee shop,grocery store,query_not_in_context
3,mall,burger joint,grocery store,query_not_in_context
3,mall,grocery store,pretzel stand,trigger_not_in_context
3,mall,coffee shop,electronics store,query_not_in_context
3,mall,pretzel stand,coffee shop,query_not_in_context
3,mall,burger joint,pretzel stand,trigger_not_in_context
3,mall,electronics store,grocery store,query_not_in_context
3,mall,coffee shop,gift shop,query_not_in_context
3,mall,coffee shop,pretzel stand,trigger_not_in_context
3,mall,electronics store,gift shop,query_not_in_context
3,mall,grocery store,electronics store,query_not_in_context
3,mall,burger joint,coffee shop,query_not_in_context
3,mall,grocery store,coffee shop,query_not_in_context
3,mall,gift shop,grocery store,query_not_in_context
3,mall,burger joint,pretzel stand,trigger_not_in_context
3,mall,burger joint,gift shop,query_not_in_context
3,mall,pretzel stand,gift shop,query_not_in_context
3,mall,coffee shop,electronics store,query_not_in_context
3,mall,coffee shop,gift shop,query_not_in_context
3,mall,electronics store,coffee shop,query_not_in_context
3,mall,burger joint,pretzel stand,trigger_not_in_context
3,mall,pretzel stand,coffee shop,query_not_in_context
3,mall,burger joint,electronics store,query_not_in_context
3,mall,electronics store,grocery store,query_not_in_context
3,mall,gift shop,grocery store,query_not_in_context
3,mall,gift shop,pretzel stand,trigger_not_in_context
3,mall,burger joint,coffee shop,query_not_in_context
3,mall,gift shop,pretzel stand,trigger_not_in_context
3,mall,coffee shop,burger joint,query_not_in_context
3,mall,grocery store,pretzel stand,trigger_not_in_context
3,mall,burger joint,coffee shop,query_not_in_context
3,mall,burger joint,coffee shop,query_not_in_context
3,mall,burger joint,pretzel stand,trigger_not_in_context
3,mall,grocery store,gift shop,query_not_in_context
3,mall,burger joint,pretzel stand,trigger_not_in_context
3,mall,gift shop,grocery store,query_not_in_context
3,mall,pretzel stand,gift shop,query_not_in_context
3,mall,burger joint,gift shop,query_not_in_context
3,mall,burger joint,pretzel stand,trigger_not_in_context
3,mall,coffee shop,pretzel stand,trigger_not_in_context
3,mall,electronics store,burger joint,query_not_in_context
3,mall,electronics store,coffee shop,query_not_in_context
3,mall,pretzel stand,coffee shop,query_not_in_context
3,mall,pretzel stand,coffee shop,query_not_in_context
3,mall,burger joint,pretzel stand,trigger_not_in_context
3,mall,burger joint,pretzel stand,trigger_not_in_context
3,mall,pretzel stand,grocery store,query_not_in_context
3,mall,gift shop,burger joint,query_not_in_context
3,mall,gift shop,grocery store,query_not_in_context
3,mall,electronics store,grocery store,query_not_in_context
3,mall,pretzel stand,grocery store,query_not_in_context
3,mall,pretzel stand,burger joint,query_not_in_context
3,mall,burger joint,gift shop,query_not_in_context
3,mall,electronics store,gift shop,query_not_in_context
3,mall,gift shop,electronics store,query_not_in_context
3,mall,pretzel stand,electronics store,query_not_in_context
3,mall,coffee shop,electronics store,query_not_in_context
3,mall,pretzel stand,grocery store,query_not_in_context
3,mall,pretzel stand,coffee shop,query_not_in_context
3,mall,electronics store,grocery store,query_not_in_context
3,mall,burger joint,electronics store,query_not_in_context
3,mall,pretzel stand,coffee shop,query_not_in_context
3,mall,grocery store,coffee shop,query_not_in_context
3,mall,gift shop,pretzel stand,trigger_not_in_context
3,mall,gift shop,electronics store,query_not_in_context
3,mall,coffee shop,electronics store,query_not_in_context
3,mall,electronics store,grocery store,query_not_in_context
3,mall,electronics store,grocery store,query_not_in_context
3,mall,grocery store,gift shop,query_not_in_context
3,mall,pretzel stand,gift shop,query_not_in_context
3,mall,electronics store,grocery store,query_not_in_context
3,mall,pretzel stand,coffee shop,query_not_in_context
3,mall,grocery store,electronics store,query_not_in_context
3,mall,electronics store,grocery store,query_not_in_context
3,mall,grocery store,burger joint,query_not_in_context
3,mall,pretzel stand,coffee shop,query_not_in_context
3,mall,burger joint,pretzel stand,trigger_not_in_context
3,mall,pretzel stand,coffee shop,query_not_in_context
3,mall,electronics store,gift shop,query_not_in_context
3,mall,coffee shop,gift shop,query_not_in_context
3,mall,gift shop,coffee shop,query_not_in_context
3,mall,electronics store,burger joint,query_not_in_context
3,mall,burger joint,electronics store,query_not_in_context
3,mall,electronics store,burger joint,query_not_in_context
3,mall,pretzel stand,coffee shop,query_not_in_context
3,mall,electronics store,grocery store,query_not_in_context
3,mall,gift shop,coffee shop,query_not_in_context
3,mall,burger joint,pretzel stand,trigger_not_in_context
3,mall,pretzel stand,gift shop,query_not_in_context
3,mall,burger joint,electronics store,query_not_in_context
3,mall,burger joint,coffee shop,query_not_in_context
3,mall,gift shop,grocery store,query_not_in_context
3,mall,electronics store,coffee shop,query_not_in_context
3,mall,electronics store,gift shop,query_not_in_context
3,restaurant,soup,cake,trigger_not_in_context
3,restaurant,soup,cake,trigger_not_in_context
3,restaurant,soup,cake,trigger_not_in_context
3,restaurant,cake,salad,query_not_in_context
3,restaurant,salad,soup,query_not_in_context
3,restaurant,salad,vodka,trigger_not_in_context
3,restaurant,cocktails,soup,query_not_in_context
3,restaurant,cake,salad,query_not_in_context
3,restaurant,soup,vodka,trigger_not_in_context
3,restaurant,cake,soup,query_not_in_context
3,restaurant,cake,soup,query_not_in_context
3,restaurant,salad,cocktails,trigger_not_in_context
3,restaurant,salad,soup,query_not_in_context
3,restaurant,salad,cake,trigger_not_in_context
3,restaurant,salad,soup,query_not_in_context
3,restaurant,salad,cake,trigger_not_in_context
3,restaurant,salad,soda,trigger_not_in_context
3,restaurant,salad,cake,trigger_not_in_context
3,restaurant,salad,cake,trigger_not_in_context
3,restaurant,salad,cocktails,trigger_not_in_context
3,restaurant,cake,soup,query_not_in_context
3,restaurant,cake,soup,query_not_in_context
3,restaurant,vodka,soup,query_not_in_context
3,restaurant,salad,vodka,trigger_not_in_context
3,restaurant,salad,soup,query_not_in_context
3,restaurant,salad,vodka,trigger_not_in_context
3,restaurant,cake,soup,query_not_in_context
3,restaurant,soup,cocktails,trigger_not_in_context
3,restaurant,cocktails,salad,query_not_in_context
3,restaurant,salad,soup,query_not_in_context
3,restaurant,cocktails,salad,query_not_in_context
3,restaurant,salad,soup,query_not_in_context
3,restaurant,salad,soda,trigger_not_in_context
3,restaurant,salad,cocktails,trigger_not_in_context
3,restaurant,salad,cake,trigger_not_in_context
3,restaurant,vodka,salad,query_not_in_context
3,restaurant,salad,cake,trigger_not_in_context
3,restaurant,salad,soup,query_not_in_context
3,restaurant,soda,salad,query_not_in_context
3,restaurant,vodka,soup,query_not_in_context
3,restaurant,salad,soup,query_not_in_context
3,restaurant,cake,soup,query_not_in_context
3,restaurant,soup,vodka,trigger_not_in_context
3,restaurant,cake,soup,query_not_in_context
3,restaurant,cake,salad,query_not_in_context
3,restaurant,soup,soda,trigger_not_in_context
3,restaurant,salad,cake,trigger_not_in_context
3,restaurant,soup,cocktails,trigger_not_in_context
3,restaurant,salad,soda,trigger_not_in_context
3,restaurant,cake,soup,query_not_in_context
3,restaurant,vodka,salad,query_not_in_context
3,restaurant,cake,soup,query_not_in_context
3,restaurant,salad,soup,query_not_in_context
3,restaurant,salad,cake,trigger_not_in_context
3,restaurant,soda,soup,query_not_in_context
3,restaurant,salad,soda,trigger_not_in_context
3,restaurant,cake,soup,query_not_in_context
3,restaurant,soup,salad,query_not_in_context
3,restaurant,soup,soda,trigger_not_in_context
3,restaurant,cake,soup,query_not_in_context
3,restaurant,cocktails,salad,query_not_in_context
3,restaurant,soda,salad,query_not_in_context
3,restaurant,soda,soup,query_not_in_context
3,restaurant,salad,cake,trigger_not_in_context
3,restaurant,soup,vodka,trigger_not_in_context
3,restaurant,soup,salad,query_not_in_context
3,restaurant,soup,salad,query_not_in_context
3,restaurant,salad,soup,query_not_in_context
3,restaurant,soup,vodka,trigger_not_in_context
3,restaurant,salad,cake,trigger_not_in_context
3,restaurant,salad,cake,trigger_not_in_context
3,restaurant,cake,soup,query_not_in_context
3,restaurant,vodka,soup,query_not_in_context
3,restaurant,soup,soda,trigger_not_in_context
3,restaurant,soup,salad,query_not_in_context
3,restaurant,soup,cocktails,trigger_not_in_context
3,restaurant,cocktails,soup,query_not_in_context
3,restaurant,cake,soup,query_not_in_context
3,restaurant,salad,soup,query_not_in_context
3,restaurant,soda,salad,query_not_in_context
3,restaurant,soup,cocktails,trigger_not_in_context
3,restaurant,salad,cake,trigger_not_in_context
3,restaurant,salad,soup,query_not_in_context
3,restaurant,salad,vodka,trigger_not_in_context
3,restaurant,salad,cake,trigger_not_in_context
3,restaurant,cake,soup,query_not_in_context
3,restaurant,vodka,soup,query_not_in_context
3,restaurant,soup,salad,query_not_in_context
3,restaurant,salad,cake,trigger_not_in_context
3,restaurant,soup,soda,trigger_not_in_context
3,restaurant,soup,soda,trigger_not_in_context
3,restaurant,salad,soup,query_not_in_context
3,restaurant,soup,salad,query_not_in_context
3,restaurant,salad,soup,query_not_in_context
3,restaurant,salad,soup,query_not_in_context
3,restaurant,salad,cake,trigger_not_in_context
3,restaurant,salad,soup,query_not_in_context
3,restaurant,cake,salad,query_not_in_context
3,restaurant,salad,vodka,trigger_not_in_context
3,restaurant,cake,salad,query_not_in_context
3,restaurant,cocktails,salad,query_not_in_context
3,restaurant,salad,cake,trigger_not_in_context
3,restaurant,salad,soup,query_not_in_context
3,restaurant,salad,soup,query_not_in_context
3,restaurant,soup,cocktails,trigger_not_in_context
3,restaurant,cake,soup,query_not_in_context
3,restaurant,salad,cocktails,trigger_not_in_context
3,restaurant,soup,soda,trigger_not_in_context
3,restaurant,salad,cake,trigger_not_in_context
3,restaurant,soda,salad,query_not_in_context
3,restaurant,cake,soup,query_not_in_context
3,restaurant,soup,cocktails,trigger_not_in_context
3,restaurant,soda,salad,query_not_in_context
3,restaurant,salad,cake,trigger_not_in_context
3,restaurant,salad,soda,trigger_not_in_context
3,restaurant,salad,cake,trigger_not_in_context
3,restaurant,salad,soup,query_not_in_context
3,restaurant,cake,soup,query_not_in_context
3,restaurant,salad,soup,query_not_in_context
3,restaurant,vodka,soup,query_not_in_context
3,restaurant,cake,soup,query_not_in_context
3,restaurant,salad,cake,trigger_not_in_context
3,salad,tuna,lettuce,trigger_not_in_context
3,salad,cigarettes,dressing,trigger_not_in_context
3,salad,cigarettes,chips,query_not_in_context
3,salad,chips,meat,query_not_in_context
3,salad,lettuce,meat,query_not_in_context
3,salad,chips,cigarettes,query_not_in_context
3,salad,cigarettes,lettuce,trigger_not_in_context
3,salad,cigarettes,meat,query_not_in_context
3,salad,chips,meat,query_not_in_context
3,salad,chips,meat,query_not_in_context
3,salad,cigarettes,meat,query_not_in_context
3,salad,chips,cigarettes,query_not_in_context
3,salad,meat,cigarettes,query_not_in_context
3,salad,cigarettes,meat,query_not_in_context
3,salad,chips,dressing,trigger_not_in_context
3,salad,cigarettes,meat,query_not_in_context
3,salad,chips,meat,query_not_in_context
3,salad,cigarettes,chips,query_not_in_context
3,salad,cigarettes,lettuce,trigger_not_in_context
3,salad,cigarettes,meat,query_not_in_context
3,salad,tuna,cigarettes,query_not_in_context
3,salad,chips,meat,query_not_in_context
3,salad,chips,dressing,trigger_not_in_context
3,salad,lettuce,tuna,query_not_in_context
3,salad,cigarettes,chips,query_not_in_context
3,salad,cigarettes,lettuce,trigger_not_in_context
3,salad,tuna,cigarettes,query_not_in_context
3,salad,chips,lettuce,trigger_not_in_context
3,salad,meat,dressing,trigger_not_in_context
3,salad,dressing,tuna,query_not_in_context
3,salad,chips,tuna,query_not_in_context
3,salad,cigarettes,chips,query_not_in_context
3,salad,lettuce,tuna,query_not_in_context
3,salad,chips,tuna,query_not_in_context
3,salad,meat,lettuce,trigger_not_in_context
3,salad,chips,meat,query_not_in_context
3,salad,dressing,tuna,query_not_in_context
3,salad,chips,meat,query_not_in_context
3,salad,cigarettes,meat,query_not_in_context
3,salad,lettuce,chips,query_not_in_context
3,salad,tuna,chips,query_not_in_context
3,salad,tuna,lettuce,trigger_not_in_context
3,salad,lettuce,tuna,query_not_in_context
3,salad,tuna,dressing,trigger_not_in_context
3,salad,dressing,cigarettes,query_not_in_context
3,salad,lettuce,cigarettes,query_not_in_context
3,salad,dressing,cigarettes,query_not_in_context
3,salad,chips,lettuce,trigger_not_in_context
3,salad,lettuce,cigarettes,query_not_in_context
3,salad,cigarettes,chips,query_not_in_context
3,salad,lettuce,tuna,query_not_in_context
3,salad,dressing,tuna,query_not_in_context
3,salad,cigarettes,meat,query_not_in_context
3,salad,chips,meat,query_not_in_context
3,salad,cigarettes,meat,query_not_in_context
3,salad,cigarettes,lettuce,trigger_not_in_context
3,salad,dressing,tuna,query_not_in_context
3,salad,chips,dressing,trigger_not_in_context
3,salad,meat,lettuce,trigger_not_in_context
3,salad,chips,lettuce,trigger_not_in_context
3,salad,tuna,chips,query_not_in_context
3,salad,meat,cigarettes,query_not_in_context
3,salad,chips,cigarettes,query_not_in_context
3,salad,cigarettes,meat,query_not_in_context
3,salad,chips,meat,query_not_in_context
3,salad,dressing,chips,query_not_in_context
3,salad,cigarettes,chips,query_not_in_context
3,salad,lettuce,chips,query_not_in_context
3,salad,chips,meat,query_not_in_context
3,salad,chips,lettuce,trigger_not_in_context
3,salad,meat,tuna,query_not_in_context
3,salad,tuna,dressing,trigger_not_in_context
