manifest_version,dataset_family,dataset,condition,item_id,group_id,context_id,generation_frame,generation_prompt,trigger,query,analysis_inclusion_status,has_hu_test_suite,source_prompt_file,source_row_id,prompt_provenance
Mary: Jimmy writes books ",or,and,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,29,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::30,30,Eonlystrong::30,no_frame,"Sue: Is the teenager obese?
Mary: The teenager is ",overweight,obese,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,30,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::31,31,Eonlystrong::31,no_frame,"Sue: Was the measure supported unanimously?
Mary: The measure was supported ",overwhelmingly,unanimously,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,31,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::32,32,Eonlystrong::32,no_frame,"Sue: Is the wine delicious?
Mary: The wine is ",palatable,delicious,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,32,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::33,33,Eonlystrong::33,no_frame,"Sue: Is the tank completely full?
Mary: The tank is ",partially,completely,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,33,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::34,34,Eonlystrong::34,no_frame,"Sue: Does the club require dancing?
Mary: The club ",permits,requires,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,34,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::35,35,Eonlystrong::35,no_frame,"Sue: Was Ann's speech impeccable?
Mary: Ann's speech was ",polished,impeccable,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,35,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::36,36,Eonlystrong::36,no_frame,"Sue: Is success certain?
Mary: Success is ",possible,certain,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,36,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::37,37,Eonlystrong::37,no_frame,"Sue: Is the girl beautiful?
Mary: The girl is ",pretty,beautiful,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,37,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::38,38,Eonlystrong::38,no_frame,"Sue: Are the residents exclusively Greek?
Mary: The residents are ",primarily,exclusively,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,38,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::39,39,Eonlystrong::39,no_frame,"Sue: Will a delay necessarily occur?
Mary: A delay will ",probably,necessarily,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,39,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::40,40,Eonlystrong::40,no_frame,"Sue: Did the city eliminate waste?
Mary: The city ",reduced,eliminated,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,40,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::41,41,Eonlystrong::41,no_frame,"Sue: Was Stu's daughter petrified?
Mary: Stu's daughter was ",scared,petrified,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,41,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::42,42,Eonlystrong::42,no_frame,"Sue: Was Kaye's illness life-threatening?
Mary: Kaye's illness was ",serious,life-threatening,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,42,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::43,43,Eonlystrong::43,no_frame,"Sue: Are the two paintings identical?
Mary: The two paintings are ",similar,identical,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,43,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::44,44,Eonlystrong::44,no_frame,"Sue: Did the train stop?
Mary: The train ",slowed,stopped,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,44,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::45,45,Eonlystrong::45,no_frame,"Sue: Is the fish tiny?
Mary: The fish is ",small,tiny,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,45,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::46,46,Eonlystrong::46,no_frame,"Sue: Is the shirt tight?
Mary: The shirt is ",snug,tight,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,46,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::47,47,Eonlystrong::47,no_frame,"Sue: Does Cecilia trust all politicians?
Mary: Cecilia trusts ",some,all,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,47,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::48,48,Eonlystrong::48,no_frame,"Sue: Did the runner finish?
Mary: The runner ",started,finished,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,48,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::49,49,Eonlystrong::49,no_frame,"Sue: Did the plant thrive?
Mary: The plant ",survived,thrived,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,49,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::50,50,Eonlystrong::50,no_frame,"Sue: Is the worker exhausted?
Mary: The worker is ",tired,exhausted,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,50,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::51,51,Eonlystrong::51,no_frame,"Sue: Do Joey's parents encourage dating?
Mary: Joey's parents ",tolerate,encourage,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,51,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::52,52,Eonlystrong::52,no_frame,"Sue: Did the candidate succeed?
Mary: The candidate ",tried,succeeded,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,52,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::53,53,Eonlystrong::53,no_frame,"Sue: Is the wallpaper hideous?
Mary: The wallpaper is ",ugly,hideous,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,53,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::54,54,Eonlystrong::54,no_frame,"Sue: Was Tom's interview articulate?
Mary: Tom's interview was ",understandable,articulate,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,54,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::55,55,Eonlystrong::55,no_frame,"Sue: Was Tim's bathroom disgusting?
Mary: Tim's bathroom was ",unpleasant,disgusting,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,55,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::56,56,Eonlystrong::56,no_frame,"Sue: Is the lawyer always early?
Mary: The lawyer is ",usually,always,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,56,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::57,57,Eonlystrong::57,no_frame,"Sue: Does Phoebe need a car?
Mary: Phoebe ",wants,needs,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,57,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::58,58,Eonlystrong::58,no_frame,"Sue: Is the wather hot?
Mary: The wather is ",warm,hot,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,58,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::59,59,Eonlystrong::59,no_frame,"Sue: Did the rehearsal go superbly?
Mary: The rehearsal went ",well,superbly,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,59,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Eonlystrong,Eonlystrong::60,60,Eonlystrong::60,no_frame,"Sue: Is the waiter eager?
Mary: The waiter is ",willing,eager,included,,experiment_ronai&xiang/stimuli_prompts/experiment_4_scoring_stimuli.csv,60,only_removed_by_reusing_experiment_2_Estrong_prompt
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::01,01,Estrong::01,no_frame,"Sue: Is drinking obligatory?
Mary: Drinking is ",allowed,obligatory,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,1,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::02,02,Estrong::02,no_frame,"Sue: Is this model stunning?
Mary: This model is ",attractive,stunning,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,2,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::03,03,Estrong::03,no_frame,"Sue: Did John complete the race?
Mary: John ",began,completed,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,3,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::04,04,Estrong::04,no_frame,"Sue: Does the teacher know it is true?
Mary: The teacher ",believes,knows,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,4,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::05,05,Estrong::05,no_frame,"Sue: Is the elephant enormous?
Mary: The elephant is ",big,enormous,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,5,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::06,06,Estrong::06,no_frame,"Sue: Is the weather cold?
Mary: The weather is ",cool,cold,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,6,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::07,07,Estrong::07,no_frame,"Sue: Might the machine destroy itself?
Mary: The machine might ",damage,destroy,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,7,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::08,08,Estrong::08,no_frame,"Sue: Is the sky black?
Mary: The sky is ",dark,black,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,8,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::09,09,Estrong::09,no_frame,"Sue: Is the task impossible?
Mary: The task is ",difficult,impossible,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,9,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::10,10,Estrong::10,no_frame,"Sue: Was Zack's carpet filthy?
Mary: Zack's carpet was ",dirty,filthy,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,10,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::11,11,Estrong::11,no_frame,"Sue: Does the doctor loathe coffee?
Mary: The doctor ",dislikes,loathes,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,11,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::12,12,Estrong::12,no_frame,"Sue: Will the sales triple?
Mary: The sales will ",double,triple,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,12,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::13,13,Estrong::13,no_frame,"Sue: Is that candidate more skilled?
Mary: That candidate is ",equally,more,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,13,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::14,14,Estrong::14,no_frame,"Sue: Is the movie hilarious?
Mary: The movie is ",funny,hilarious,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,14,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::15,15,Estrong::15,no_frame,"Sue: Is the movie excellent?
Mary: The movie is ",good,excellent,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,15,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::16,16,Estrong::16,no_frame,"Sue: Was the winner ecstatic?
Mary: The winner was ",happy,ecstatic,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,16,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::17,17,Estrong::17,no_frame,"Sue: Is the problem unsolvable?
Mary: The problem is ",hard,unsolvable,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,17,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::18,18,Estrong::18,no_frame,"Sue: Is the toxin deadly?
Mary: The toxin is ",harmful,deadly,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,18,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::19,19,Estrong::19,no_frame,"Sue: Is there water everywhere?
Mary: There is water ",here,everywhere,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,19,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::20,20,Estrong::20,no_frame,"Sue: Is the boy starving?
Mary: The boy is ",hungry,starving,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,20,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::21,21,Estrong::21,no_frame,"Sue: Is the student brilliant?
Mary: The student is ",intelligent,brilliant,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,21,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::22,22,Estrong::22,no_frame,"Sue: Was Chris's opponent terrifying?
Mary: Chris's opponent was ",intimidating,terrifying,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,22,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::23,23,Estrong::23,no_frame,"Sue: Was the coast totally flooded?
Mary: The coast was ",largely,totally,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,23,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::24,24,Estrong::24,no_frame,"Sue: Does the princess love dancing?
Mary: The princess ",likes,loves,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,24,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::25,25,Estrong::25,no_frame,"Sue: Does Bill's score exceed Al's?
Mary: Bill's score ",matches,exceeds,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,25,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::26,26,Estrong::26,no_frame,"Sue: Were Peter's answers entirely wrong?
Mary: Peter's answers were ",mostly,entirely,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,26,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::27,27,Estrong::27,no_frame,"Sue: Is the house ancient?
Mary: The house is ",old,ancient,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,27,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::28,28,Estrong::28,no_frame,"Sue: Did mistakes happen twice?
Mary: Mistakes happened ",once,twice,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,28,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::29,29,Estrong::29,no_frame,"Sue: Does Jimmy write books and plays?
Mary: Jimmy writes books ",or,and,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,29,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::30,30,Estrong::30,no_frame,"Sue: Is the teenager obese?
Mary: The teenager is ",overweight,obese,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,30,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::31,31,Estrong::31,no_frame,"Sue: Was the measure supported unanimously?
Mary: The measure was supported ",overwhelmingly,unanimously,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,31,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::32,32,Estrong::32,no_frame,"Sue: Is the wine delicious?
Mary: The wine is ",palatable,delicious,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,32,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::33,33,Estrong::33,no_frame,"Sue: Is the tank completely full?
Mary: The tank is ",partially,completely,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,33,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::34,34,Estrong::34,no_frame,"Sue: Does the club require dancing?
Mary: The club ",permits,requires,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,34,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::35,35,Estrong::35,no_frame,"Sue: Was Ann's speech impeccable?
Mary: Ann's speech was ",polished,impeccable,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,35,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::36,36,Estrong::36,no_frame,"Sue: Is success certain?
Mary: Success is ",possible,certain,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,36,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::37,37,Estrong::37,no_frame,"Sue: Is the girl beautiful?
Mary: The girl is ",pretty,beautiful,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,37,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::38,38,Estrong::38,no_frame,"Sue: Are the residents exclusively Greek?
Mary: The residents are ",primarily,exclusively,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,38,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::39,39,Estrong::39,no_frame,"Sue: Will a delay necessarily occur?
Mary: A delay will ",probably,necessarily,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,39,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::40,40,Estrong::40,no_frame,"Sue: Did the city eliminate waste?
Mary: The city ",reduced,eliminated,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,40,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::41,41,Estrong::41,no_frame,"Sue: Was Stu's daughter petrified?
Mary: Stu's daughter was ",scared,petrified,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,41,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::42,42,Estrong::42,no_frame,"Sue: Was Kaye's illness life-threatening?
Mary: Kaye's illness was ",serious,life-threatening,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,42,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::43,43,Estrong::43,no_frame,"Sue: Are the two paintings identical?
Mary: The two paintings are ",similar,identical,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,43,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::44,44,Estrong::44,no_frame,"Sue: Did the train stop?
Mary: The train ",slowed,stopped,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,44,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::45,45,Estrong::45,no_frame,"Sue: Is the fish tiny?
Mary: The fish is ",small,tiny,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,45,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::46,46,Estrong::46,no_frame,"Sue: Is the shirt tight?
Mary: The shirt is ",snug,tight,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,46,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::47,47,Estrong::47,no_frame,"Sue: Does Cecilia trust all politicians?
Mary: Cecilia trusts ",some,all,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,47,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::48,48,Estrong::48,no_frame,"Sue: Did the runner finish?
Mary: The runner ",started,finished,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,48,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::49,49,Estrong::49,no_frame,"Sue: Did the plant thrive?
Mary: The plant ",survived,thrived,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,49,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::50,50,Estrong::50,no_frame,"Sue: Is the worker exhausted?
Mary: The worker is ",tired,exhausted,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,50,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::51,51,Estrong::51,no_frame,"Sue: Do Joey's parents encourage dating?
Mary: Joey's parents ",tolerate,encourage,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,51,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::52,52,Estrong::52,no_frame,"Sue: Did the candidate succeed?
Mary: The candidate ",tried,succeeded,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,52,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::53,53,Estrong::53,no_frame,"Sue: Is the wallpaper hideous?
Mary: The wallpaper is ",ugly,hideous,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,53,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::54,54,Estrong::54,no_frame,"Sue: Was Tom's interview articulate?
Mary: Tom's interview was ",understandable,articulate,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,54,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::55,55,Estrong::55,no_frame,"Sue: Was Tim's bathroom disgusting?
Mary: Tim's bathroom was ",unpleasant,disgusting,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,55,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::56,56,Estrong::56,no_frame,"Sue: Is the lawyer always early?
Mary: The lawyer is ",usually,always,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,56,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::57,57,Estrong::57,no_frame,"Sue: Does Phoebe need a car?
Mary: Phoebe ",wants,needs,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,57,experiment_2_strong_qud_neutral_answer
1.0,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::58,58,Estrong::58,no_frame,"Sue: Is the wather hot?
Mary: The wather is ",warm,hot,included,,experiment_ronai&xiang/stimuli_prompts/experiment_2_scoring_stimuli.csv,58,experiment_2_strong_qud_neutral_answer
