story,trigger,query,base_prefix,trigger_prefix,base_logprob_sum,base_logprob_mean,base_query_token_count,base_tokenization_mode,but_not_logprob_sum,but_not_logprob_mean,but_not_query_token_count,but_not_tokenization_mode,delta_logprob_sum,delta_logprob_mean
beach,bikini,coat,"You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my ","You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my bikini but not",-8.53641414642334,-8.53641414642334,1,exact_concat,-12.922601699829102,-12.922601699829102,1,exact_concat,-4.386187553405762,-4.386187553405762
beach,bikini,jacket,"You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my ","You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my bikini but not",-7.72391414642334,-7.72391414642334,1,exact_concat,-10.891351699829102,-10.891351699829102,1,exact_concat,-3.1674375534057617,-3.1674375534057617
beach,bikini,jeans,"You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my ","You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my bikini but not",-5.47391414642334,-5.47391414642334,1,exact_concat,-8.641351699829102,-8.641351699829102,1,exact_concat,-3.1674375534057617,-3.1674375534057617
beach,bikini,shorts,"You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my ","You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my bikini but not",-3.66141414642334,-3.66141414642334,1,exact_concat,-5.516351699829102,-5.516351699829102,1,exact_concat,-1.8549375534057617,-1.8549375534057617
beach,bikini,sunglasses,"You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my ","You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my bikini but not",-6.47391414642334,-6.47391414642334,1,exact_concat,-8.891351699829102,-8.891351699829102,1,exact_concat,-2.4174375534057617,-2.4174375534057617
beach,coat,bikini,"You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my ","You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my coat but not",-2.97391414642334,-2.97391414642334,1,exact_concat,-7.110633373260498,-7.110633373260498,1,exact_concat,-4.136719226837158,-4.136719226837158
beach,coat,jacket,"You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my ","You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my coat but not",-7.72391414642334,-7.72391414642334,1,exact_concat,-9.48563289642334,-9.48563289642334,1,exact_concat,-1.76171875,-1.76171875
beach,coat,jeans,"You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my ","You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my coat but not",-5.47391414642334,-5.47391414642334,1,exact_concat,-7.110633373260498,-7.110633373260498,1,exact_concat,-1.6367192268371582,-1.6367192268371582
beach,coat,shorts,"You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my ","You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my coat but not",-3.66141414642334,-3.66141414642334,1,exact_concat,-4.423133373260498,-4.423133373260498,1,exact_concat,-0.7617192268371582,-0.7617192268371582
beach,coat,sunglasses,"You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my ","You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my coat but not",-6.47391414642334,-6.47391414642334,1,exact_concat,-7.423133373260498,-7.423133373260498,1,exact_concat,-0.9492192268371582,-0.9492192268371582
beach,jacket,bikini,"You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my ","You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my jacket but not",-2.97391414642334,-2.97391414642334,1,exact_concat,-7.181741714477539,-7.181741714477539,1,exact_concat,-4.207827568054199,-4.207827568054199
beach,jacket,coat,"You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my ","You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my jacket but not",-8.53641414642334,-8.53641414642334,1,exact_concat,-10.900491714477539,-10.900491714477539,1,exact_concat,-2.364077568054199,-2.364077568054199
beach,jacket,jeans,"You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my ","You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my jacket but not",-5.47391414642334,-5.47391414642334,1,exact_concat,-7.119241714477539,-7.119241714477539,1,exact_concat,-1.6453275680541992,-1.6453275680541992
beach,jacket,shorts,"You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my ","You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my jacket but not",-3.66141414642334,-3.66141414642334,1,exact_concat,-4.244241714477539,-4.244241714477539,1,exact_concat,-0.5828275680541992,-0.5828275680541992
beach,jacket,sunglasses,"You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my ","You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my jacket but not",-6.47391414642334,-6.47391414642334,1,exact_concat,-7.744241714477539,-7.744241714477539,1,exact_concat,-1.2703275680541992,-1.2703275680541992
beach,jeans,bikini,"You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my ","You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my jeans but not",-2.97391414642334,-2.97391414642334,1,exact_concat,-7.975890636444092,-7.975890636444092,1,exact_concat,-5.001976490020752,-5.001976490020752
beach,jeans,coat,"You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my ","You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my jeans but not",-8.53641414642334,-8.53641414642334,1,exact_concat,-12.444640159606934,-12.444640159606934,1,exact_concat,-3.9082260131835938,-3.9082260131835938
beach,jeans,jacket,"You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my ","You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my jeans but not",-7.72391414642334,-7.72391414642334,1,exact_concat,-10.069640159606934,-10.069640159606934,1,exact_concat,-2.3457260131835938,-2.3457260131835938
beach,jeans,shorts,"You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my ","You and your friend Jess are packing to go on vacation. You tell Jess, 'There's a nice beach near our hotel, make sure you bring something to wear.' Jess looks in the closet and responds, 'Sure, I have my jeans but not",-3.66141414642334,-3.66141414642334,1,exact_concat,-2.6008903980255127,-2.6008903980255127,1,exact_concat,1.0605237483978271,1.0605237483978271
