schema_version,dataset_family,dataset,condition,item_id,group_id,context_id,generation_frame,generation_prompt,trigger,query,human_outcome,human_yes,human_total,human_rate,human_count_status,trigger_logprob_sum,query_logprob_sum,trigger_logprob_mean,query_logprob_mean,trigger_token_count,query_token_count,trigger_tokenization_mode,query_tokenization_mode,x_but_not_y_applicable,x_but_not_y_prompt,x_but_not_y_logprob_sum,x_but_not_y_logprob_mean,x_but_not_y_token_count,x_but_not_y_tokenization_mode,model_name,model_revision,model_provenance_complete,source_human_file,source_score_file,experiment
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::17,item::17,Estrong::17,no_frame,"Sue: Is the problem unsolvable?
Mary: The problem is ",hard,unsolvable,query_excluded,32,42,0.7619047619,exact,-5.442770004272461,-1.6044032722711563,-5.442770004272461,-0.8022016361355782,1,2,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::18,item::18,Estrong::18,no_frame,"Sue: Is the toxin deadly?
Mary: The toxin is ",harmful,deadly,query_excluded,24,39,0.6153846154,exact,-5.456799983978272,-1.706799864768982,-5.456799983978272,-1.706799864768982,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::19,item::19,Estrong::19,no_frame,"Sue: Is there water everywhere?
Mary: There is water ",here,everywhere,query_excluded,24,42,0.5714285714,exact,-3.815783977508545,-1.1282838582992554,-3.815783977508545,-1.1282838582992554,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::20,item::20,Estrong::20,no_frame,"Sue: Is the boy starving?
Mary: The boy is ",hungry,starving,query_excluded,17,39,0.4358974359,exact,-1.8219208717346191,-1.8844208717346191,-1.8219208717346191,-1.8844208717346191,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::21,item::21,Estrong::21,no_frame,"Sue: Is the student brilliant?
Mary: The student is ",intelligent,brilliant,query_excluded,14,42,0.3333333333,exact,-3.9744062423706055,-1.6619062423706057,-3.9744062423706055,-1.6619062423706057,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::22,item::22,Estrong::22,no_frame,"Sue: Was Chris's opponent terrifying?
Mary: Chris's opponent was ",intimidating,terrifying,query_excluded,18,39,0.4615384615,exact,-5.686043739318848,-3.436043739318848,-5.686043739318848,-3.436043739318848,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::23,item::23,Estrong::23,no_frame,"Sue: Was the coast totally flooded?
Mary: The coast was ",largely,totally,query_excluded,30,42,0.7142857143,exact,-7.049541473388672,-1.9245415925979612,-7.049541473388672,-1.9245415925979612,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::24,item::24,Estrong::24,no_frame,"Sue: Does the princess love dancing?
Mary: The princess ",likes,loves,query_excluded,24,39,0.6153846154,exact,-3.335465431213379,-0.8354653120040894,-3.335465431213379,-0.8354653120040894,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::25,item::25,Estrong::25,no_frame,"Sue: Does Bill's score exceed Al's?
Mary: Bill's score ",matches,exceeds,query_excluded,35,42,0.8333333333,exact,-8.617491722106934,-2.4299914836883545,-8.617491722106934,-2.4299914836883545,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::26,item::26,Estrong::26,no_frame,"Sue: Were Peter's answers entirely wrong?
Mary: Peter's answers were ",mostly,entirely,query_excluded,38,39,0.9743589744,exact,-2.7194979190826416,-3.7194979190826416,-2.7194979190826416,-3.7194979190826416,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::27,item::27,Estrong::27,no_frame,"Sue: Is the house ancient?
Mary: The house is ",old,ancient,query_excluded,15,42,0.3571428571,exact,-1.9243059158325195,-2.1743059158325195,-1.9243059158325195,-2.1743059158325195,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::28,item::28,Estrong::28,no_frame,"Sue: Did mistakes happen twice?
Mary: Mistakes happened ",once,twice,query_excluded,37,39,0.9487179487,exact,-3.1060285568237305,-0.7935285568237305,-3.1060285568237305,-0.7935285568237305,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::29,item::29,Estrong::29,no_frame,"Sue: Does Jimmy write books and plays?
Mary: Jimmy writes books ",or,and,query_excluded,20,42,0.4761904762,exact,-7.355077743530273,-0.9800775051116944,-7.355077743530273,-0.9800775051116944,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::30,item::30,Estrong::30,no_frame,"Sue: Is the teenager obese?
Mary: The teenager is ",overweight,obese,query_excluded,15,39,0.3846153846,exact,-1.9824762344360352,-1.8574762344360352,-1.9824762344360352,-1.8574762344360352,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::31,item::31,Estrong::31,no_frame,"Sue: Was the measure supported unanimously?
Mary: The measure was supported ",overwhelmingly,unanimously,query_excluded,30,42,0.7142857143,exact,-4.4243364334106445,-1.4243361949920654,-4.4243364334106445,-1.4243361949920654,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::32,item::32,Estrong::32,no_frame,"Sue: Is the wine delicious?
Mary: The wine is ",palatable,delicious,query_excluded,31,39,0.7948717949,exact,-9.846702413633466,-1.882439136505127,-4.923351206816733,-1.882439136505127,2,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::33,item::33,Estrong::33,no_frame,"Sue: Is the tank completely full?
Mary: The tank is ",partially,completely,query_excluded,41,42,0.9761904762,exact,-6.381041526794434,-3.2560415267944336,-6.381041526794434,-3.2560415267944336,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::34,item::34,Estrong::34,no_frame,"Sue: Does the club require dancing?
Mary: The club ",permits,requires,query_excluded,30,39,0.7692307692,exact,-9.457887649536133,-2.270388126373291,-9.457887649536133,-2.270388126373291,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::35,item::35,Estrong::35,no_frame,"Sue: Was Ann's speech impeccable?
Mary: Ann's speech was ",polished,impeccable,query_excluded,14,42,0.3333333333,exact,-8.210588455200195,-1.7105883359909058,-8.210588455200195,-1.7105883359909058,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::36,item::36,Estrong::36,no_frame,"Sue: Is success certain?
Mary: Success is ",possible,certain,query_excluded,33,39,0.8461538462,exact,-4.206105709075928,-2.893605709075928,-4.206105709075928,-2.893605709075928,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::37,item::37,Estrong::37,no_frame,"Sue: Is the girl beautiful?
Mary: The girl is ",pretty,beautiful,query_excluded,13,42,0.3095238095,exact,-2.761387348175049,-1.3863874673843384,-2.761387348175049,-1.3863874673843384,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::38,item::38,Estrong::38,no_frame,"Sue: Are the residents exclusively Greek?
Mary: The residents are ",primarily,exclusively,query_excluded,33,39,0.8461538462,exact,-3.949440479278565,-3.2619404792785645,-3.949440479278565,-3.2619404792785645,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::39,item::39,Estrong::39,no_frame,"Sue: Will a delay necessarily occur?
Mary: A delay will ",probably,necessarily,query_excluded,27,42,0.6428571429,exact,-3.456860065460205,-4.644360065460205,-3.456860065460205,-4.644360065460205,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::40,item::40,Estrong::40,no_frame,"Sue: Did the city eliminate waste?
Mary: The city ",reduced,eliminated,query_excluded,33,39,0.8461538462,exact,-4.6673784255981445,-2.7923784255981445,-4.6673784255981445,-2.7923784255981445,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::41,item::41,Estrong::41,no_frame,"Sue: Was Stu's daughter petrified?
Mary: Stu's daughter was ",scared,petrified,query_excluded,11,42,0.2619047619,exact,-2.9861502647399902,-1.4946923460811377,-2.9861502647399902,-0.4982307820270459,1,3,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::42,item::42,Estrong::42,no_frame,"Sue: Was Kaye's illness life-threatening?
Mary: Kaye's illness was ",serious,life-threatening,query_excluded,20,39,0.5128205128,exact,-2.732144832611084,-1.2375038266181946,-2.732144832611084,-0.6187519133090973,1,2,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::43,item::43,Estrong::43,no_frame,"Sue: Are the two paintings identical?
Mary: The two paintings are ",similar,identical,query_excluded,38,42,0.9047619048,exact,-2.605003118515014,-2.230003118515014,-2.605003118515014,-2.230003118515014,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::44,item::44,Estrong::44,no_frame,"Sue: Did the train stop?
Mary: The train ",slowed,stopped,query_excluded,36,39,0.9230769231,exact,-7.221971988677978,-1.3469719886779783,-7.221971988677978,-1.3469719886779783,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::45,item::45,Estrong::45,no_frame,"Sue: Is the fish tiny?
Mary: The fish is ",small,tiny,query_excluded,9,42,0.2142857143,exact,-2.1334228515625,-1.4459227323532104,-2.1334228515625,-1.4459227323532104,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::46,item::46,Estrong::46,no_frame,"Sue: Is the shirt tight?
Mary: The shirt is ",snug,tight,query_excluded,2,39,0.0512820513,exact,-6.4693145751953125,-1.9380645751953125,-6.4693145751953125,-1.9380645751953125,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::47,item::47,Estrong::47,no_frame,"Sue: Does Cecilia trust all politicians?
Mary: Cecilia trusts ",some,all,query_excluded,36,42,0.8571428571,exact,-4.11342191696167,-2.20717191696167,-4.11342191696167,-2.20717191696167,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::48,item::48,Estrong::48,no_frame,"Sue: Did the runner finish?
Mary: The runner ",started,finished,query_excluded,30,39,0.7692307692,exact,-6.643304347991943,-1.1120542287826538,-6.643304347991943,-1.1120542287826538,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::49,item::49,Estrong::49,no_frame,"Sue: Did the plant thrive?
Mary: The plant ",survived,thrived,query_excluded,29,42,0.6904761905,exact,-4.058870792388916,-2.1764994263648987,-4.058870792388916,-1.0882497131824491,1,2,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::50,item::50,Estrong::50,no_frame,"Sue: Is the worker exhausted?
Mary: The worker is ",tired,exhausted,query_excluded,11,39,0.2820512821,exact,-2.573305606842041,-1.260805606842041,-2.573305606842041,-1.260805606842041,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::51,item::51,Estrong::51,no_frame,"Sue: Do Joey's parents encourage dating?
Mary: Joey's parents ",tolerate,encourage,query_excluded,34,42,0.8095238095,exact,-9.102057456970217,-2.789557695388794,-9.102057456970217,-2.789557695388794,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::52,item::52,Estrong::52,no_frame,"Sue: Did the candidate succeed?
Mary: The candidate ",tried,succeeded,query_excluded,36,39,0.9230769231,exact,-5.836975574493408,-3.055725574493408,-5.836975574493408,-3.055725574493408,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::53,item::53,Estrong::53,no_frame,"Sue: Is the wallpaper hideous?
Mary: The wallpaper is ",ugly,hideous,query_excluded,6,42,0.1428571429,exact,-5.412619590759277,-0.7982834372669458,-5.412619590759277,-0.3991417186334729,1,2,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::54,item::54,Estrong::54,no_frame,"Sue: Was Tom's interview articulate?
Mary: Tom's interview was ",understandable,articulate,query_excluded,23,39,0.5897435897,exact,-8.831365585327148,-2.8626151084899902,-8.831365585327148,-2.8626151084899902,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::55,item::55,Estrong::55,no_frame,"Sue: Was Tim's bathroom disgusting?
Mary: Tim's bathroom was ",unpleasant,disgusting,query_excluded,7,42,0.1666666667,exact,-8.53344440460205,-1.1896942853927612,-8.53344440460205,-1.1896942853927612,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::56,item::56,Estrong::56,no_frame,"Sue: Is the lawyer always early?
Mary: The lawyer is ",usually,always,query_excluded,33,39,0.8461538462,exact,-2.856567621231079,-0.6690676808357239,-2.856567621231079,-0.6690676808357239,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::57,item::57,Estrong::57,no_frame,"Sue: Does Phoebe need a car?
Mary: Phoebe ",wants,needs,query_excluded,25,42,0.5952380952,exact,-4.608762741088867,-3.5462629795074463,-4.608762741088867,-3.5462629795074463,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::58,item::58,Estrong::58,no_frame,"Sue: Is the wather hot?
Mary: The wather is ",warm,hot,query_excluded,28,39,0.7179487179,exact,-2.899303436279297,-1.336803317070007,-2.899303436279297,-1.336803317070007,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::59,item::59,Estrong::59,no_frame,"Sue: Did the rehearsal go superbly?
Mary: The rehearsal went ",well,superbly,query_excluded,23,42,0.5476190476,exact,-2.150736093521118,-2.4277355521917343,-2.150736093521118,-1.2138677760958672,1,2,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Estrong,Estrong::60,item::60,Estrong::60,no_frame,"Sue: Is the waiter eager?
Mary: The waiter is ",willing,eager,query_excluded,22,39,0.5641025641,exact,-5.34473991394043,-1.9697399139404297,-5.34473991394043,-1.9697399139404297,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::01,item::01,Eweak::01,no_frame,"Sue: Is drinking allowed?
Mary: Drinking is ",allowed,obligatory,query_excluded,28,39,0.7179487179,exact,-0.5731713771820068,-9.807546615600586,-0.5731713771820068,-9.807546615600586,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::02,item::02,Eweak::02,no_frame,"Sue: Is this model attractive?
Mary: This model is ",attractive,stunning,query_excluded,5,42,0.119047619,exact,-2.3928656578063965,-6.2366156578063965,-2.3928656578063965,-6.2366156578063965,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
1.1,ronai_xiang_2024,ronai_xiang_2024,Eweak,Eweak::03,item::03,Eweak::03,no_frame,"Sue: Did John begin the race?
Mary: John ",began,completed,query_excluded,6,39,0.1538461538,exact,-3.0831212997436523,-6.926871299743652,-3.0831212997436523,-6.926871299743652,1,1,exact_concat,exact_concat,False,,,,,,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,experiment_ronai&xiang/human_model_analysis/human_response_rates_by_item_condition.csv,focus_alt_exp_pipeline/model_scores/hu_rnx_no_frame_qwen_scores.csv,experiment_2
