schema_version,dataset_family,dataset,condition,item_id,group_id,context_id,generation_frame,generation_prompt,trigger,query,human_outcome,human_yes,human_total,human_rate,human_count_status,trigger_logprob_sum,query_logprob_sum,trigger_logprob_mean,query_logprob_mean,trigger_token_count,query_token_count,trigger_tokenization_mode,query_tokenization_mode,x_but_not_y_applicable,x_but_not_y_prompt,x_but_not_y_logprob_sum,x_but_not_y_logprob_mean,x_but_not_y_token_count,x_but_not_y_tokenization_mode,model_name,model_revision,model_provenance_complete,source_human_file,source_score_file,analysis_inclusion_status,hu_original_analysis_included,has_hu_test_suite,human_rate_source_column,scale_id,template_id,human_trigger_lemma,human_query_lemma,x_but_not_y_trigger,x_but_not_y_query,experiment
1.1,novel_focus,focus_alternative_study,focus_only,bag::pen::makeup,bag,bag,no_frame,"You and your friend Taylor are sitting in a park. You pull out a piece of paper and tell Taylor, 'I just had an idea that I want to remember, but don't have anything to write with.' Taylor looks through her handbag and responds, 'Sure, I have ",pen,makeup,query_excluded,1.0,6.0,0.16666666666666666,exact,-3.864948749542236,-10.802449226379396,-3.864948749542236,-10.802449226379396,1,1,exact_concat,exact_concat,True,"You and your friend Taylor are sitting in a park. You pull out a piece of paper and tell Taylor, 'I just had an idea that I want to remember, but don't have anything to write with.' Taylor looks through her handbag and responds, 'Sure, I have pen but not ",-14.792152404785156,-14.792152404785156,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,,,,,,,,,,,
1.1,novel_focus,focus_alternative_study,focus_only,bakery::cakes::ice cream,bakery,bakery,no_frame,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have ",cakes,ice cream,query_excluded,16.0,19.0,0.8421052631578947,exact,-3.573113441467285,-3.7841689996421337,-3.573113441467285,-1.8920844998210669,1,2,exact_concat,exact_concat,True,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have cakes but not ",-2.833336915820837,-1.4166684579104185,2.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,,,,,,,,,,,
1.1,novel_focus,focus_alternative_study,focus_only,bakery::cakes::muffins,bakery,bakery,no_frame,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have ",cakes,muffins,query_excluded,16.0,18.0,0.8888888888888888,exact,-3.573113441467285,-5.70041938778013,-3.573113441467285,-2.850209693890065,1,2,exact_concat,exact_concat,True,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have cakes but not ",-3.4090092391707003,-1.7045046195853502,2.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,,,,,,,,,,,
1.1,novel_focus,focus_alternative_study,focus_only,bakery::cakes::pretzels,bakery,bakery,no_frame,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have ",cakes,pretzels,query_excluded,3.0,6.0,0.5,exact,-3.573113441467285,-7.723241895946558,-3.573113441467285,-2.57441396531552,1,3,exact_concat,exact_concat,True,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have cakes but not ",-8.566719261347316,-2.855573087115772,3.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,,,,,,,,,,,
1.1,novel_focus,focus_alternative_study,focus_only,bakery::cakes::sandwiches,bakery,bakery,no_frame,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have ",cakes,sandwiches,query_excluded,2.0,5.0,0.4,exact,-3.573113441467285,-9.229363441467283,-3.573113441467285,-9.229363441467283,1,1,exact_concat,exact_concat,True,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have cakes but not ",-6.21813440322876,-6.21813440322876,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,,,,,,,,,,,
1.1,novel_focus,focus_alternative_study,focus_only,bakery::cakes::water,bakery,bakery,no_frame,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have ",cakes,water,query_excluded,0.0,5.0,0.0,exact,-3.573113441467285,-9.573113441467283,-3.573113441467285,-9.573113441467283,1,1,exact_concat,exact_concat,True,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have cakes but not ",-9.249383926391602,-9.249383926391602,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,,,,,,,,,,,
1.1,novel_focus,focus_alternative_study,focus_only,bakery::ice cream::cakes,bakery,bakery,no_frame,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have ",ice cream,cakes,query_excluded,5.0,5.0,1.0,exact,-3.7841689996421337,-3.573113441467285,-1.8920844998210669,-3.573113441467285,2,1,exact_concat,exact_concat,True,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have ice cream but not ",-3.687100887298584,-3.687100887298584,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,,,,,,,,,,,
1.1,novel_focus,focus_alternative_study,focus_only,bakery::ice cream::muffins,bakery,bakery,no_frame,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have ",ice cream,muffins,query_excluded,10.0,17.0,0.5882352941176471,exact,-3.7841689996421337,-5.70041938778013,-1.8920844998210669,-2.850209693890065,2,2,exact_concat,exact_concat,True,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have ice cream but not ",-5.323384401388466,-2.661692200694233,2.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,,,,,,,,,,,
1.1,novel_focus,focus_alternative_study,focus_only,bakery::ice cream::pretzels,bakery,bakery,no_frame,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have ",ice cream,pretzels,query_excluded,1.0,2.0,0.5,exact,-3.7841689996421337,-7.723241895946558,-1.8920844998210669,-2.57441396531552,2,3,exact_concat,exact_concat,True,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have ice cream but not ",-9.33118696755264,-3.11039565585088,3.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,,,,,,,,,,,
1.1,novel_focus,focus_alternative_study,focus_only,bakery::ice cream::sandwiches,bakery,bakery,no_frame,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have ",ice cream,sandwiches,query_excluded,1.0,4.0,0.25,exact,-3.7841689996421337,-9.229363441467283,-1.8920844998210669,-9.229363441467283,2,1,exact_concat,exact_concat,True,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have ice cream but not ",-7.562100887298584,-7.562100887298584,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,,,,,,,,,,,
1.1,novel_focus,focus_alternative_study,focus_only,bakery::ice cream::water,bakery,bakery,no_frame,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have ",ice cream,water,query_excluded,1.0,6.0,0.16666666666666666,exact,-3.7841689996421337,-9.573113441467283,-1.8920844998210669,-9.573113441467283,2,1,exact_concat,exact_concat,True,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have ice cream but not ",-8.062101364135742,-8.062101364135742,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,,,,,,,,,,,
1.1,novel_focus,focus_alternative_study,focus_only,bakery::muffins::cakes,bakery,bakery,no_frame,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have ",muffins,cakes,query_excluded,5.0,5.0,1.0,exact,-5.70041938778013,-3.573113441467285,-2.850209693890065,-3.573113441467285,2,1,exact_concat,exact_concat,True,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have muffins but not ",-3.086531162261963,-3.086531162261963,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,,,,,,,,,,,
1.1,novel_focus,focus_alternative_study,focus_only,bakery::muffins::ice cream,bakery,bakery,no_frame,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have ",muffins,ice cream,query_excluded,2.0,2.0,1.0,exact,-5.70041938778013,-3.7841689996421337,-2.850209693890065,-1.8920844998210669,2,2,exact_concat,exact_concat,True,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have muffins but not ",-4.370190881192684,-2.185095440596342,2.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,,,,,,,,,,,
1.1,novel_focus,focus_alternative_study,focus_only,bakery::muffins::pretzels,bakery,bakery,no_frame,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have ",muffins,pretzels,query_excluded,2.0,5.0,0.4,exact,-5.70041938778013,-7.723241895946558,-2.850209693890065,-2.57441396531552,2,3,exact_concat,exact_concat,True,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have muffins but not ",-8.22000392031623,-2.740001306772077,3.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,,,,,,,,,,,
1.1,novel_focus,focus_alternative_study,focus_only,bakery::muffins::sandwiches,bakery,bakery,no_frame,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have ",muffins,sandwiches,query_excluded,0.0,2.0,0.0,exact,-5.70041938778013,-9.229363441467283,-2.850209693890065,-9.229363441467283,2,1,exact_concat,exact_concat,True,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have muffins but not ",-7.211531162261963,-7.211531162261963,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,,,,,,,,,,,
1.1,novel_focus,focus_alternative_study,focus_only,bakery::muffins::water,bakery,bakery,no_frame,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have ",muffins,water,query_excluded,0.0,5.0,0.0,exact,-5.70041938778013,-9.573113441467283,-2.850209693890065,-9.573113441467283,2,1,exact_concat,exact_concat,True,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have muffins but not ",-9.74278163909912,-9.74278163909912,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,,,,,,,,,,,
1.1,novel_focus,focus_alternative_study,focus_only,bakery::pretzels::cakes,bakery,bakery,no_frame,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have ",pretzels,cakes,query_excluded,5.0,5.0,1.0,exact,-7.723241895946558,-3.573113441467285,-2.57441396531552,-3.573113441467285,3,1,exact_concat,exact_concat,True,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have pretzels but not ",-3.6910595893859854,-3.6910595893859854,1.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,,,,,,,,,,,
1.1,novel_focus,focus_alternative_study,focus_only,bakery::pretzels::ice cream,bakery,bakery,no_frame,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have ",pretzels,ice cream,query_excluded,5.0,5.0,1.0,exact,-7.723241895946558,-3.7841689996421337,-2.57441396531552,-1.8920844998210669,3,2,exact_concat,exact_concat,True,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have pretzels but not ",-3.7185601759701967,-1.8592800879850984,2.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,,,,,,,,,,,
1.1,novel_focus,focus_alternative_study,focus_only,bakery::pretzels::muffins,bakery,bakery,no_frame,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have ",pretzels,muffins,query_excluded,3.0,3.0,1.0,exact,-7.723241895946558,-5.70041938778013,-2.57441396531552,-2.850209693890065,3,2,exact_concat,exact_concat,True,"You and your friend Chris walk by a bakery. You say, 'I want some dessert.' Chris looks inside the bakery and responds, 'Sure, they have pretzels but not ",-4.3834148603491485,-2.1917074301745743,2.0,exact_concat,Qwen2-7B,453ed1575b739b5b03ce3758b23befdb0967f40e,True,focus_alt_exp_pipeline/human_exp_data/sca_dataframe.csv,focus_alt_exp_pipeline/model_scores/focus_hu_remaining_qwen_scores.csv,,,,,,,,,,,
